code,label,state,scrape_status,smarthub_host,portal_url,notes
bedford,Town of Bedford Electric,VA,in-progress,,https://customerconnect.bedfordva.gov,"Municipal utility (Town of Bedford). Bespoke portal (Paymentus platform), adapter needs a live login. Manual upload meanwhile."
blackstone,Town of Blackstone Electric,VA,in-progress,,https://townofblackstoneva.com/electric-service,"Municipal utility (Town of Blackstone). MEPAV member. No customer portal URL found, likely manual billing. Manual upload."
bvua,Bristol Virginia Utilities Authority (BVUA),VA,in-progress,,https://bvua.utilitynexus.com/,"Municipal utility (Bristol, 16.3K+ connections). Utility Nexus portal, adapter needs a live login. Manual upload meanwhile."
culpeper,Town of Culpeper Light and Power,VA,in-progress,,,"Municipal utility (Town of Culpeper, ~5.9K consumers). No customer portal URL found, likely manual billing. Manual upload."
danville,City of Danville Utilities,VA,in-progress,,https://danvilleutilities.com/app/login.jsp,"Municipal utility (City of Danville). Bespoke portal, adapter needs a live login. Manual upload meanwhile."
elkton,Town of Elkton Electric,VA,in-progress,,https://elktonva.gov,"Municipal utility (Town of Elkton). MEPAV member, Valley location. No customer portal URL found, likely manual billing. Manual upload."
franklin,City of Franklin Municipal Power and Light,VA,in-progress,,,"Municipal utility (City of Franklin + portions of Suffolk/Southampton/Isle of Wight). No customer portal URL found (website lists phone contact only). Manual upload."
front_royal,Town of Front Royal Energy Services,VA,in-progress,,https://www.frontroyalva.com/232/About-Us,"Municipal utility (Town of Front Royal). MEPAV member. No customer portal URL found, likely manual billing. Manual upload."
harrisonburg,Harrisonburg Electric Commission (HEC),VA,in-progress,,https://ebiz.harrisonburgelectric.com/,"Municipal utility (City of Harrisonburg). Bespoke portal (ebiz platform), adapter needs a live login. Manual upload meanwhile."
manassas,City of Manassas Electric,VA,in-progress,,https://ebiz.ci.manassas.va.us/,"Municipal utility (City of Manassas). Bespoke portal (ebiz platform), adapter needs a live login. Manual upload meanwhile."
martinsville,City of Martinsville Electric,VA,in-progress,,https://martinsville-va.munisselfservice.com/citizens/GeneralBilling/default.aspx,"Municipal utility (City of Martinsville). Municipal Self-Service portal, adapter needs a live login. Manual upload meanwhile."
radford,City of Radford Electric,VA,in-progress,,https://payradfordva.com/utilities.html,"Municipal utility (City of Radford). Bespoke portal, adapter needs a live login. Manual upload meanwhile."
richlands,Town of Richlands Electric,VA,in-progress,,https://town.richlands.va.us/,"Municipal utility (Town of Richlands). MEPAV member. No customer portal URL found, likely manual billing. Manual upload."
salem,City of Salem Electric,VA,in-progress,,https://egov.cityofsalem.net/eebpp/Account/Login,"Municipal utility (City of Salem). Bespoke portal, adapter needs a live login. Manual upload meanwhile."
vt_electric,Virginia Tech Electric Service (VTES),VA,in-progress,,https://billpay.vtes.vt.edu/app/login.jsp,"University-operated municipal utility (Virginia Tech campus + surrounding area). Bespoke portal, adapter needs a live login. Manual upload meanwhile."
va_wakefield,Town of Wakefield Electric,VA,in-progress,,https://wakefieldva.org/utilities-information,"Municipal utility (Town of Wakefield). MEPAV member. No customer portal URL found, likely manual billing. Manual upload."
