code,label,state,scrape_status,smarthub_host,portal_url,notes
pasadena,Pasadena Water and Power (PWP),CA,in-progress,,https://ww5.cityofpasadena.net/water-and-power/,"Pasadena municipal utility. PWP customer portal — bespoke, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
anaheim,Anaheim Public Utilities,CA,in-progress,,https://anaheim.net/1327/Public-Utilities,"Anaheim municipal electric utility. Anaheim portal — bespoke, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
azusa,Azusa Light and Water,CA,in-progress,,https://azusaca.gov/293/Azusa-Light-Water,"Azusa municipal utility. Azusa customer portal — bespoke, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
colton,Colton Electric Utility,CA,in-progress,,https://ci.colton.ca.us/281/Electric-Utility,"Colton municipal utility. Colton portal — bespoke, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
lompoc,Lompoc Electric Utility,CA,in-progress,,https://cityoflompoc.com/electric,"Lompoc municipal utility. No SmartHub host found (tested lompoc.smarthub.coop, lompocelectric.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
healdsburg,Healdsburg Electric Utility,CA,in-progress,,https://ci.healdsburg.ca.us/251/Electric-Department,"Healdsburg municipal utility. No SmartHub host found (tested healdsburg.smarthub.coop, healdsburgelectric.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
ukiah,Ukiah Electric Utility,CA,in-progress,,https://cityofukiah.com/departments/electric-utility/,"Ukiah municipal utility. No SmartHub host found (tested ukiah.smarthub.coop, ukiahelectric.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
redding,Redding Electric Utility (REU),CA,in-progress,,https://reupower.com,"Redding municipal utility. REU portal — bespoke, not SmartHub (tested redding.smarthub.coop, reddingelectric.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
roseville,Roseville Electric,CA,in-progress,,https://roseville.ca.us/cms/one.aspx?portalId=7964922&pageId=9372697,"Roseville municipal utility. Roseville Electric portal — bespoke, not SmartHub (tested roseville.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
alameda,Alameda Municipal Power (AMP),CA,in-progress,,https://alamedamp.com,"Alameda municipal utility. AMP portal — bespoke, not SmartHub (tested alameda.smarthub.coop, alamedamp.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
palo_alto,Palo Alto Utilities,CA,in-progress,,https://cityofpaloalto.org/Departments/Utilities,"Palo Alto municipal utility (electric, gas, water, fiber). CPAU portal — bespoke, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
ca_santa_clara,Silicon Valley Power (City of Santa Clara),CA,in-progress,,https://siliconvalleypower.com,"Santa Clara municipal utility. SVP portal — bespoke, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
vernon,City of Vernon Light and Power,CA,in-progress,,https://ci.vernon.ca.us/departments/light-power/,"Vernon municipal utility (industrial city). Vernon portal — bespoke, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
biggs,Biggs Public Utility,CA,in-progress,,,"Biggs municipal utility. No SmartHub host found (tested biggs.smarthub.coop, biggselectric.smarthub.coop). No public portal confirmed (Jun 2026). Manual upload meanwhile."
anza,Anza Electric Cooperative,CA,in-progress,,,"Anza Electric Cooperative (Riverside County). No SmartHub host found (tested anzaelectric.smarthub.coop, anza.smarthub.coop). No public portal confirmed (Jun 2026). Manual upload meanwhile."
lassen,Lassen Municipal Utility District,CA,live,lmud.smarthub.coop,https://lmud.smarthub.coop,"Lassen MUD (Susanville area). No SmartHub host found (tested lassen.smarthub.coop, lassenmud.smarthub.coop). Adapter needs a live login. Manual upload meanwhile. SmartHub host auto-discovered + siteName-verified ('Lassen Municipal Utility District') Jul 2026."
needles,Needles Public Utility Authority,CA,manual,,,Needles municipal utility (Colorado River). No SmartHub host or public portal confirmed (Jun 2026). Manual PDF upload until confirmed otherwise.
lodi,Lodi Electric Utility,CA,in-progress,,https://lodi.gov/Departments/Electric-Utility,"Lodi municipal electric utility (San Joaquin County). No SmartHub host found (tested lodi.smarthub.coop, lodielectric.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
merced,Merced Irrigation District,CA,in-progress,,https://mercedid.org,"Merced ID serves Merced County. MID portal — bespoke, not SmartHub (tested merced.smarthub.coop, mercedid.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
oroville,City of Oroville Electric Utility,CA,in-progress,,https://cityoforoville.org,"Oroville municipal utility (Butte County). No SmartHub host found (tested oroville.smarthub.coop, cityoforoville.smarthub.coop). Adapter needs a live login. Manual upload meanwhile."
yuba_city,Yuba City Electric Department,CA,in-progress,,,"Yuba City municipal electric utility. No SmartHub host found (tested yubacityelectric.smarthub.coop, yubacity.smarthub.coop). No public portal confirmed (Jun 2026). Manual upload meanwhile."
poway,City of Poway,CA,in-progress,,https://poway.org/317/Electric-Utility,Poway municipal utility (San Diego County). No SmartHub host found (tested poway.smarthub.coop). Adapter needs a live login. Manual upload meanwhile.
banning,Banning Electric Department,CA,in-progress,,,"Banning municipal electric utility (Riverside County). No SmartHub host found (tested banning.smarthub.coop, banningelectric.smarthub.coop). No public portal confirmed (Jun 2026). Manual upload meanwhile."
cedardale,Cedardale Electric Cooperative,CA,in-progress,,,Cedardale Electric Cooperative (Shasta County). No SmartHub host found. No public portal confirmed (Jun 2026). Manual upload meanwhile.
bear_valley,Bear Valley Electric Service,CA,in-progress,,https://bves.com,"Bear Valley Electric Service (Big Bear area, San Bernardino County). Investor-owned, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
liberty_ca,Liberty Utilities (CalPeco Electric),CA,in-progress,,https://california.libertyutilities.com,"Liberty Utilities (CalPeco Electric) — Lake Tahoe area. Investor-owned (Algonquin/AQN), not SmartHub. Adapter needs a live login. Manual upload meanwhile."
pacificorp,PacifiCorp (California),CA,in-progress,,https://pacificorp.com,"PacifiCorp California (serves northeastern CA). Investor-owned (Berkshire Hathaway Energy), not SmartHub. Adapter needs a live login. Manual upload meanwhile."
golden_state,Golden State Water Company (electric division),CA,in-progress,,https://gswater.com,"Golden State Water — electric service division (limited areas). Investor-owned, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
coronado,City of Coronado Electric Utility,CA,in-progress,,https://coronado.ca.us/1156/Electric-Utility,Coronado municipal utility (San Diego County). No SmartHub host found. Adapter needs a live login. Manual upload meanwhile.
moreno_valley,Moreno Valley Electric Utility,CA,in-progress,,https://moval.org/departments/mvu.html,"Moreno Valley Utility (Riverside County). MVU portal — bespoke, not SmartHub. Adapter needs a live login. Manual upload meanwhile."
rancho_cucamonga,Rancho Cucamonga Municipal Utility,CA,in-progress,,,"Rancho Cucamonga (San Bernardino County). No SmartHub host found (tested rancho.smarthub.coop, ranchocucamonga.smarthub.coop). No public portal confirmed (Jun 2026). Manual upload meanwhile."
shasta_lake,City of Shasta Lake,CA,in-progress,,,Shasta Lake municipal utility. No SmartHub host found. No public portal confirmed (Jun 2026). Manual upload meanwhile.
