code,label,state,scrape_status,smarthub_host,portal_url,notes
twin_county,Twin County Electric Power Association,MS,in-progress,,https://www.twincoepa.com/,"Serves Washington, Humphreys, Sharkey, Issaquena counties. No SmartHub host found (tested Jun 2026). Adapter needs a live login. Manual upload meanwhile."
yazoo_valley,Yazoo Valley Electric Power Association,MS,in-progress,,https://www.yazoovalley.com/,"Serves Yazoo, Holmes, Warren, Humphreys, Sharkey, Issaquena counties. No SmartHub host found (tested Jun 2026). Adapter needs a live login. Manual upload meanwhile."
canton_mu,Canton Municipal Utilities,MS,in-progress,,,Municipal electric utility serving Canton. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
clarksdale_pu,Clarksdale Public Utilities,MS,in-progress,,,Municipal electric utility serving Clarksdale. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
collins_mu,City of Collins Electric,MS,in-progress,,,Municipal electric utility serving Collins. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
columbus_lw,Columbus Light & Water Department,MS,in-progress,,https://columbuslw.utilitynexus.com/,"Municipal utility serving Columbus. Utility Nexus portal (columbuslw.utilitynexus.com), adapter needs a live login. Manual upload meanwhile."
durant_mu,City of Durant Electric,MS,in-progress,,,Municipal electric utility serving Durant. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
greenwood_uc,Greenwood Utilities Commission,MS,in-progress,,https://greenwoodwater.epayub.com/,"Municipal utility serving Greenwood. Custom portal (greenwoodwater.epayub.com), adapter needs a live login. Manual upload meanwhile."
holly_springs,Holly Springs Electric Department,MS,in-progress,,,Municipal electric utility serving Holly Springs. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
itta_bena,City of Itta Bena Electric,MS,in-progress,,,Municipal electric utility serving Itta Bena. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
kosciusko_wl,Kosciusko Water & Light Plant,MS,in-progress,,,Municipal electric utility serving Kosciusko. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
leland_mu,City of Leland Electric,MS,in-progress,,,Municipal electric utility serving Leland. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
louisville_mu,Louisville Utilities,MS,in-progress,,,Municipal electric utility serving Louisville. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
macon_ed,Macon Electric Department,MS,in-progress,,,Municipal electric utility serving Macon. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
new_albany_lgw,New Albany Light Gas & Water Department,MS,in-progress,,https://newalbanylgw.utilitynexus.com/,"Municipal utility serving New Albany. Utility Nexus portal (newalbanylgw.utilitynexus.com), adapter needs a live login. Manual upload meanwhile."
okolona_mu,City of Okolona Electric,MS,in-progress,,,Municipal electric utility serving Okolona. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
oxford_ed,Oxford Electric Department,MS,in-progress,,,Municipal electric utility serving Oxford. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
philadelphia_mu,Philadelphia Utilities,MS,in-progress,,,Municipal electric utility serving Philadelphia. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
starkville_es,Starkville Electric System,MS,in-progress,,https://www.starkvilleutilities.com/,"Municipal utility serving Starkville. Utility Nexus portal (shared platform with Tupelo), adapter needs a live login. Manual upload meanwhile."
tupelo_wl,Tupelo Water & Light Department,MS,in-progress,,https://tupelowaterandlight.utilitynexus.com/,"Municipal utility serving Tupelo (largest muni in MS). Utility Nexus portal (tupelowaterandlight.utilitynexus.com), adapter needs a live login. Manual upload meanwhile."
water_valley,Water Valley Electric Department,MS,in-progress,,,Municipal electric utility serving Water Valley. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
west_point_wl,West Point Water & Light Department,MS,in-progress,,,Municipal electric utility serving West Point. No SmartHub or public portal found (tested Jun 2026). Manual upload meanwhile.
