code,label,state,scrape_status,smarthub_host,portal_url,notes
penelec,Pennsylvania Electric Company (Penelec),PA,in-progress,,https://www.firstenergycorp.com/log_in.html,"Penelec (FirstEnergy) — 595,000 customers across 31 counties in northern and central PA. Investor-owned, NOT on NISC SmartHub. FirstEnergy shared portal, adapter needs a live login. Manual PDF upload accepted meanwhile."
met_ed,Metropolitan Edison Company (Met-Ed),PA,in-progress,,https://www.firstenergycorp.com/log_in.html,"Met-Ed (FirstEnergy) — 560,000 customers in southeastern PA. Investor-owned, NOT on NISC SmartHub. FirstEnergy shared portal, adapter needs a live login. Manual PDF upload accepted meanwhile."
west_penn,West Penn Power,PA,in-progress,,https://www.firstenergycorp.com/log_in.html,"West Penn Power (FirstEnergy) — 720,000 customers across 24 counties in western and central PA. Investor-owned, NOT on NISC SmartHub. FirstEnergy shared portal, adapter needs a live login. Manual PDF upload accepted meanwhile."
penn_power,Pennsylvania Power Company (Penn Power),PA,in-progress,,https://www.firstenergycorp.com/log_in.html,"Penn Power (FirstEnergy) — 160,000 customers in northwestern PA. Investor-owned, NOT on NISC SmartHub. FirstEnergy shared portal, adapter needs a live login. Manual PDF upload accepted meanwhile."
citizens_lewisburg,Citizens Electric of Lewisburg,PA,in-progress,,https://citizenselectric.com,"Citizens Electric of Lewisburg — 7,100 customers in Union County. Small investor-owned utility, NOT on NISC SmartHub. Bespoke portal, adapter needs a live login. Manual PDF upload accepted meanwhile."
pike_county_lp,Pike County Light & Power Company,PA,in-progress,,https://pclpeg.com,"Pike County Light & Power — 5,200 customers in Milford area, Pike County. Small investor-owned utility, NOT on NISC SmartHub. Bespoke portal, adapter needs a live login. Manual PDF upload accepted meanwhile."
ugi,UGI Utilities Inc.,PA,in-progress,,https://www.ugi.com,"UGI Utilities — 62,900 electric customers in Luzerne and Wyoming counties (northeastern PA). Investor-owned, NOT on NISC SmartHub. Bespoke portal, adapter needs a live login. Manual PDF upload accepted meanwhile."
wellsboro,Wellsboro Electric Company,PA,in-progress,,https://wellsboroelectric.com,"Wellsboro Electric — 6,381 customers in Tioga County. Small investor-owned utility, NOT on NISC SmartHub. Bespoke portal, adapter needs a live login. Manual PDF upload accepted meanwhile."
chambersburg,Chambersburg Borough Electric,PA,in-progress,,https://chambersburgpa.gov/resident/portal.html,"Chambersburg Borough — 11,300+ meters, largest PA municipal utility. Municipal-owned, NOT on NISC SmartHub. Custom portal (chambersburgpa.gov/resident/portal.html), adapter needs a live login. Manual PDF upload accepted meanwhile."
berlin_pa,Berlin Borough Electric,PA,manual,,,Berlin Borough Electric Department — municipal utility in Bedford County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
blakely,Blakely Borough Electric,PA,manual,,,Blakely Borough Electric Department — municipal utility in Lackawanna County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
catawissa,Catawissa Borough Electric,PA,manual,,,Catawissa Borough Electric Department — municipal utility in Columbia County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
duncannon,Duncannon Borough Electric,PA,manual,,,Duncannon Borough Electric Department — municipal utility in Perry County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
east_conemaugh,East Conemaugh Borough Electric,PA,manual,,,East Conemaugh Borough Electric Department — municipal utility in Cambria County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
ellwood_city,Ellwood City Borough Electric,PA,manual,,,Ellwood City Borough Electric Department — municipal utility in Lawrence County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
ephrata,Ephrata Borough Electric,PA,manual,,,Ephrata Borough Electric Department — municipal utility in Lancaster County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
girard,Girard Borough Electric,PA,manual,,,Girard Borough Electric Department — municipal utility in Erie County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
goldsboro,Goldsboro Borough Electric,PA,manual,,,Goldsboro Borough Electric Department — municipal utility in York County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
grove_city,Grove City Borough Electric,PA,manual,,,Grove City Borough Electric Department — municipal utility in Mercer County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
hatfield,Hatfield Borough Electric,PA,manual,,,Hatfield Borough Electric Department — municipal utility in Montgomery County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
hooversville,Hooversville Borough Electric,PA,manual,,,Hooversville Borough Electric Department — municipal utility in Somerset County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
kutztown,Kutztown Borough Electric,PA,manual,,,Kutztown Borough Electric Department — municipal utility in Berks County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
lansdale,Lansdale Borough Electric,PA,manual,,,Lansdale Borough Electric Department — municipal utility in Montgomery County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
lehighton,Lehighton Borough Electric,PA,manual,,,Lehighton Borough Electric Department — municipal utility in Carbon County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
lewisberry,Lewisberry Borough Electric,PA,manual,,,Lewisberry Borough Electric Department — municipal utility in York County (smallest PA muni: 196 meters). No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
middletown,Middletown Borough Electric,PA,manual,,,Middletown Borough Electric Department — municipal utility in Dauphin County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
mifflinburg,Mifflinburg Borough Electric,PA,manual,,,Mifflinburg Borough Electric Department — municipal utility in Union County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
mont_alto,Mont Alto Borough Electric,PA,manual,,,Mont Alto Borough Electric Department — municipal utility in Franklin County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
new_wilmington,New Wilmington Borough Electric,PA,manual,,,New Wilmington Borough Electric Department — municipal utility in Lawrence County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
olyphant,Olyphant Borough Electric,PA,manual,,,Olyphant Borough Electric Department — municipal utility in Lackawanna County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
perkasie,Perkasie Borough Electric,PA,manual,,,Perkasie Borough Electric Department — municipal utility in Bucks County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
pitcairn,Pitcairn Borough Electric,PA,manual,,,Pitcairn Borough Electric Department — municipal utility in Allegheny County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
quakertown,Quakertown Borough Electric,PA,manual,,,Quakertown Borough Electric Department — municipal utility in Bucks County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
royalton,Royalton Borough Electric,PA,manual,,,Royalton Borough Electric Department — municipal utility in Dauphin County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
st_clair,St. Clair Borough Electric,PA,manual,,,St. Clair Borough Electric Department — municipal utility in Schuylkill County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
schuylkill_haven,Schuylkill Haven Borough Electric,PA,manual,,,Schuylkill Haven Borough Electric Department — municipal utility in Schuylkill County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
smethport,Smethport Borough Electric,PA,manual,,,Smethport Borough Electric Department — municipal utility in McKean County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
summerhill,Summerhill Borough Electric,PA,manual,,,Summerhill Borough Electric Department — municipal utility in Cambria County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
tarentum,Tarentum Borough Electric,PA,manual,,,Tarentum Borough Electric Department — municipal utility in Allegheny County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
wampum,Wampum Borough Electric,PA,manual,,,Wampum Borough Electric Department — municipal utility in Lawrence County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
watsontown,Watsontown Borough Electric,PA,manual,,,Watsontown Borough Electric Department — municipal utility in Northumberland County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
weatherly,Weatherly Borough Electric,PA,manual,,,Weatherly Borough Electric Department — municipal utility in Carbon County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
zelienople,Zelienople Borough Electric,PA,manual,,,Zelienople Borough Electric Department — municipal utility in Butler County. No customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
