code,label,state,scrape_status,smarthub_host,portal_url,notes
fannin,Fannin County Electric Cooperative,TX,live,fcec.smarthub.coop,https://fcec.smarthub.coop,NISC SmartHub portal — North TX co-op. Extension scrapes billing + usage. kWh unverified on real generation meter.
lyntegar,Lyntegar Electric Cooperative,TX,live,lyntegar.smarthub.coop,https://lyntegar.smarthub.coop,NISC SmartHub portal — West TX co-op (Lynn and Terry counties). Extension scrapes billing + usage. kWh unverified on real generation meter.
hilco,Hilco Electric Cooperative,TX,live,hilco.smarthub.coop,https://hilco.smarthub.coop,NISC SmartHub portal — Northeast TX co-op. Extension scrapes billing + usage. kWh unverified on real generation meter.
wcec,Wood County Electric Cooperative,TX,in-progress,,,"NISC SmartHub portal — Northeast TX co-op (now Mid-South Synergy). Extension scrapes billing + usage. kWh unverified on real generation meter. MIS-PAIRED host wcec.smarthub.coop removed Jul 2026 — siteName proves it serves 'Wharton County Electric Cooperative' (wharton), a different utility; demoted to manual until this row's real host is found."
nortex,Nortex Electric Cooperative,TX,live,ntec.smarthub.coop,https://ntec.smarthub.coop,NISC SmartHub portal — North-Central TX co-op. Extension scrapes billing + usage. kWh unverified on real generation meter.
victoria,Victoria Electric Cooperative,TX,live,victoriaelectric.smarthub.coop,https://victoriaelectric.smarthub.coop,NISC SmartHub portal — South TX co-op. Extension scrapes billing + usage. kWh unverified on real generation meter.
swre,Southwest Rural Electric Association,TX,live,swre.smarthub.coop,https://swre.smarthub.coop,NISC SmartHub portal — Southwest TX co-op. Extension scrapes billing + usage. kWh unverified on real generation meter.
rusk,Rusk County Electric Cooperative,TX,in-progress,,https://rcec.smarthub.coop,[host contested] Rusk County EC (TX). rcec.smarthub.coop also claimed by Roosevelt County (NM). Verify.
jasper_newton,Jasper-Newton Electric Cooperative,TX,in-progress,,https://jasper.smarthub.coop,[host contested] Jasper-Newton EC (TX). jasper.smarthub.coop also claimed by Jasper County REMC (IN). Verify.
medina,Medina Electric Cooperative,TX,in-progress,,https://mec.smarthub.coop,[host contested] Medina EC (TX). mec.smarthub.coop also claimed by Meriwether/TN mec. Verify.
oncor,Oncor Electric Delivery,TX,in-progress,,https://oncor.com,"Investor-owned transmission/distribution utility (Dallas-Fort Worth region, largest in TX by area). Not a retail provider in deregulated areas. Bespoke portal, adapter needs live login. Manual upload meanwhile."
centerpoint,CenterPoint Energy,TX,in-progress,,https://centerpointenergy.com,"Investor-owned transmission/distribution utility (Houston region). Not a retail provider in deregulated areas. Bespoke portal, adapter needs live login. Manual upload meanwhile."
aep_texas,AEP Texas,TX,in-progress,,https://aeptexas.com,"Investor-owned transmission/distribution utility (Central/West TX). Not a retail provider in deregulated areas. Bespoke portal, adapter needs live login. Manual upload meanwhile."
tnmp,Texas-New Mexico Power (TNMP),TX,in-progress,,https://tnmp.com,"Investor-owned transmission/distribution utility. PNM Resources subsidiary. Not a retail provider in deregulated areas. Bespoke portal, adapter needs live login. Manual upload meanwhile."
cps,CPS Energy,TX,in-progress,,https://cpsenergy.com,"City Public Service of San Antonio — largest municipal utility in TX, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
austin_energy,Austin Energy,TX,in-progress,,https://austinenergy.com,"City of Austin municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
garland,Garland Power & Light,TX,in-progress,,https://garlandpower.com,"City of Garland municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
lubbock,Lubbock Power & Light,TX,in-progress,,https://lpandl.com,"City of Lubbock municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
georgetown_tx,Georgetown Utility Systems,TX,in-progress,,https://georgetown.org/utilities,"City of Georgetown municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
bryan,Bryan Texas Utilities,TX,in-progress,,https://btutilities.com,"City of Bryan municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
kerrville,Kerrville Public Utility Board,TX,live,kpub.smarthub.coop,https://kpub.smarthub.coop,"City of Kerrville municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile. SmartHub host auto-discovered + siteName-verified ('KPUB') Jul 2026."
san_marcos,San Marcos Electric Utility,TX,in-progress,,https://sanmarcostx.gov/electric,"City of San Marcos municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
denton,Denton Municipal Electric,TX,in-progress,,https://cityofdenton.com/dme,"City of Denton municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
brownsville,Brownsville Public Utilities Board,TX,in-progress,,https://brownsville-pub.com,"City of Brownsville municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
college_station,College Station Utilities,TX,in-progress,,https://cstx.gov/utilities,"City of College Station municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
greenville,Greenville Electric Utility System (GEUS),TX,in-progress,,https://geus.org,"City of Greenville municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
weatherford,Weatherford Municipal Utility System,TX,in-progress,,https://weatherfordtx.gov/utilities,"City of Weatherford municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
new_braunfels,New Braunfels Utilities,TX,in-progress,,https://nbutexas.com,"City of New Braunfels municipal utility, vertically integrated. Bespoke portal, adapter needs live login. Manual upload meanwhile."
united_coop,United Cooperative Services,TX,in-progress,,,North-Central TX co-op. No SmartHub host confirmed (Jun 2026). May have bespoke portal. Manual upload until verified.
nueces,Nueces Electric Cooperative,TX,live,nueceselectric.smarthub.coop,https://nueceselectric.smarthub.coop,South TX co-op (Corpus Christi area). No SmartHub host confirmed (Jun 2026). Manual upload until verified. SmartHub host auto-discovered + siteName-verified ('Nueces Electric Cooperative') Jul 2026.
brazos_coop,Brazos Electric Cooperative,TX,in-progress,,,Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
cherokee,Cherokee County Electric Cooperative,TX,in-progress,,,East TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
jackson_tx,Jackson Electric Cooperative,TX,in-progress,,,South-Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
navarro,Navarro County Electric Cooperative,TX,live,navarroec.smarthub.coop,https://navarroec.smarthub.coop,North-Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified. SmartHub host auto-discovered + siteName-verified ('Navarro County Electric Cooperative') Jul 2026.
greenbelt,Greenbelt Electric Cooperative,TX,live,gec.smarthub.coop,https://gec.smarthub.coop,West TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified. SmartHub host auto-discovered + siteName-verified ('Greenbelt Electric Cooperative') Jul 2026.
south_plains,South Plains Electric Cooperative,TX,in-progress,,,West TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
coleman,Coleman County Electric Cooperative,TX,in-progress,,,West-Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
cap_rock,Cap Rock Electric Cooperative,TX,in-progress,,,West TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
comanche,Comanche County Electric Cooperative,TX,in-progress,,,Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
hamilton,Hamilton County Electric Cooperative,TX,in-progress,,,Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
kendall,Kendall Electric Cooperative,TX,in-progress,,,South-Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
bartlett,Bartlett Electric Cooperative,TX,live,bartlettec.smarthub.coop,https://bartlettec.smarthub.coop,Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified. SmartHub host auto-discovered + siteName-verified ('Bartlett Electric Cooperative') Jul 2026.
san_patricio,San Patricio Electric Cooperative,TX,live,sanpatricioelectric.smarthub.coop,https://sanpatricioelectric.smarthub.coop,South TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified. SmartHub host auto-discovered + siteName-verified ('San Patricio Electric') Jul 2026.
rayburn,Rayburn Country Electric Cooperative,TX,in-progress,,,East TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
upshur,Upshur-Rural Electric Cooperative,TX,in-progress,,,Northeast TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
bowie_cass,Bowie-Cass Electric Cooperative,TX,in-progress,,,Northeast TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
erath,Erath County Electric Cooperative,TX,in-progress,,,North-Central TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
wharton,Wharton County Electric Cooperative,TX,live,wcec.smarthub.coop,https://wcec.smarthub.coop,Southeast TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified. SmartHub host wcec.smarthub.coop siteName-verified ('Wharton County Electric Cooperative') Jul 2026 — reclaimed from mis-pairing on 'wcec'.
navasota,Navasota Valley Electric Cooperative,TX,in-progress,,,Southeast TX co-op. No SmartHub host confirmed (Jun 2026). Manual upload until verified.
lamb_county,Lamb County Electric Cooperative,TX,live,lcec.smarthub.coop,https://lcec.smarthub.coop,"NISC SmartHub portal — extension scrapes billing + usage. siteName 'Lamb County Electric Cooperative' + own site lcec.coop (Littlefield, TX) links this host — verified Jul 2026. kWh unverified on a real generation meter; verify before trusting reports."
trinity_valley,Trinity Valley Electric Cooperative,TX,live,tvec.smarthub.coop,https://tvec.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. siteName 'Trinity Valley Electric Cooperative' + own site tvec.net (Athens/Kaufman TX) links this host — verified Jul 2026. kWh unverified on a real generation meter; verify before trusting reports.
