code,label,state,scrape_status,smarthub_host,portal_url,notes
mo_rural,Missouri Rural Electric Cooperative,MO,live,morec.smarthub.coop,https://morec.smarthub.coop,"NISC SmartHub portal (morec.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Palmyra, serves Lewis, Marion, Monroe, Ralls, Shelby counties (Northeast Missouri), ~4,600 members, ~5,700 meters. kWh unverified on a real generation meter; verify before trusting reports."
mo_newmac,New-Mac Electric Cooperative,MO,live,newmac.smarthub.coop,https://newmac.smarthub.coop,"NISC SmartHub portal (newmac.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Neosho, serves Newton, McDonald counties, parts of Jasper, Barry, Lawrence counties (SW Missouri), 19,500+ meters. kWh unverified on a real generation meter; verify before trusting reports."
mo_osage_valley,Osage Valley Electric Cooperative,MO,live,osagevalley.smarthub.coop,https://osagevalley.smarthub.coop,NISC SmartHub portal (osagevalley.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Butler serving west-central Missouri. kWh unverified on a real generation meter; verify before trusting reports.
mo_ozark_border,Ozark Border Electric Cooperative,MO,live,ozarkborder.smarthub.coop,https://ozarkborder.smarthub.coop,"NISC SmartHub portal (ozarkborder.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Poplar Bluff, serves 11 southeast Missouri counties, 35K-37,500 members. Offices in Poplar Bluff, Malden, Puxico, Van Buren, Doniphan. kWh unverified on a real generation meter; verify before trusting reports."
mo_ozark,Ozark Electric Cooperative,MO,live,ozarkelectric.smarthub.coop,https://ozarkelectric.smarthub.coop,"NISC SmartHub portal (ozarkelectric.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Mt. Vernon serving southwest Missouri, offices in Mt. Vernon, Nixa, Cape Fair. kWh unverified on a real generation meter; verify before trusting reports."
mo_ralls_county,Ralls County Electric Cooperative,MO,live,rallscountyelectric.smarthub.coop,https://rallscountyelectric.smarthub.coop,NISC SmartHub portal (rallscountyelectric.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in New London serving Ralls County area. kWh unverified on a real generation meter; verify before trusting reports.
mo_sac_osage,Sac Osage Electric Cooperative,MO,live,sacosage.smarthub.coop,https://sacosage.smarthub.coop,"NISC SmartHub portal (sacosage.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in El Dorado Springs, serves 9-county area in southwest Missouri, ~9,000 members, 11,000 meters. kWh unverified on a real generation meter; verify before trusting reports."
mo_semano,Se-Ma-No Electric Cooperative,MO,live,semano.smarthub.coop,https://semano.smarthub.coop,"NISC SmartHub portal (semano.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Mansfield, serves portions of Douglas, Webster, Wright counties (Seymour, Mansfield, Norwood areas). kWh unverified on a real generation meter; verify before trusting reports."
mo_three_rivers,Three Rivers Electric Cooperative,MO,live,threeriverselectric.smarthub.coop,https://threeriverselectric.smarthub.coop,"NISC SmartHub portal (threeriverselectric.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Linn, serves portions of Cole, Franklin, Gasconade, Maries, Miller, Moniteau, Osage counties, 18,925+ accounts. kWh unverified on a real generation meter; verify before trusting reports."
mo_ueci,United Electric Cooperative,MO,live,ueci.smarthub.coop,https://ueci.smarthub.coop,"NISC SmartHub portal (ueci.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Maryville, serves 11-13 counties in NW Missouri and SW Iowa, 9,700+ meters. kWh unverified on a real generation meter; verify before trusting reports."
mo_webster,Webster Electric Cooperative,MO,live,websterec.smarthub.coop,https://websterec.smarthub.coop,"NISC SmartHub portal (websterec.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Headquartered in Marshfield, serves 7-county area, 16,000+ consumers. kWh unverified on a real generation meter; verify before trusting reports."
mo_west_central,West Central Electric,MO,live,westcentralelectric.smarthub.coop,https://westcentralelectric.smarthub.coop,NISC SmartHub portal (westcentralelectric.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Serves northwest Missouri. kWh unverified on a real generation meter; verify before trusting reports.
mo_white_river,White River Valley Electric Cooperative,MO,live,whiteriver.smarthub.coop,https://whiteriver.smarthub.coop,"NISC SmartHub portal (whiteriver.smarthub.coop confirmed Jun 2026) — extension scrapes billing + usage. Serves Ozark, Taney, Stone, Christian, Douglas counties (Southwest Missouri). kWh unverified on a real generation meter; verify before trusting reports."
mo_barry,Barry Electric Cooperative,MO,in-progress,,https://www.barryelectric.com,Electric cooperative serving Barry County area. No verified SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mo_cuivre_river,Cuivre River Electric Cooperative,MO,in-progress,,https://www.cuivre.com,"Electric cooperative serving Lincoln, Pike, St. Charles, Warren counties. Largest of Missouri's 40 distribution cooperatives. No verified SmartHub host found (Jun 2026, cuivre.smarthub.coop and cuivreriver.smarthub.coop both 000). Manual upload until portal confirmed."
mo_grundy,Grundy Electric Cooperative,MO,in-progress,,https://www.grundyec.com,"Electric cooperative serving Harrison, Mercer, Grundy counties, portions of Linn, Livingston, Sullivan, Gentry, Daviess, Putnam (MO) plus portions of 3 Iowa counties, 6,720 meters. Headquartered in Trenton. No verified SmartHub host found (Jun 2026). Manual upload until portal confirmed."
mo_macon,Macon Electric Cooperative,MO,in-progress,,https://www.maconelectric.com,"Electric cooperative serving northern Missouri, 11,623 connected meters. Headquartered in Macon. No verified SmartHub host found (Jun 2026). Manual upload until portal confirmed."
mo_ncmec,North Central Missouri Electric Cooperative,MO,in-progress,,https://www.ncmec.coop,"Electric cooperative serving 5+ counties including Adair County, 51,000+ members. Headquartered in Milan. No verified SmartHub host found (Jun 2026). Manual upload until portal confirmed."
mo_pemiscot_dunklin,Pemiscot-Dunklin Electric Cooperative,MO,in-progress,,https://www.pemdunk.com,"Electric cooperative serving Scott, New Madrid, Mississippi counties (originally), now also Stoddard, Bollinger, Cape Girardeau. Headquartered in Kennett. No verified SmartHub host found (Jun 2026). Manual upload until portal confirmed."
mo_platte_clay,Platte-Clay Electric Cooperative,MO,in-progress,,https://www.pcec.coop,"Electric cooperative serving Buchanan, Caldwell, Clay, Clinton, DeKalb, Platte, Ray counties (north of Kansas City metro), 26,500+ metered accounts. Headquartered in Kearney. No verified SmartHub host found (Jun 2026, pcec.smarthub.coop and platteclay.smarthub.coop both 000). Manual upload until portal confirmed."
mo_semo,SEMO Electric Cooperative,MO,in-progress,,https://www.gosemo.com,"Electric cooperative serving Scott, New Madrid, Mississippi, Stoddard, Bollinger, Cape Girardeau counties, parts of Kentucky, 15,762 customers. Headquartered in Sikeston. No verified SmartHub host found (Jun 2026). Manual upload until portal confirmed."
mo_southwest,Southwest Electric Cooperative,MO,in-progress,,https://www.swec.org,"Electric cooperative serving 11 counties including Polk County, 40,000+ meters. Headquartered in Bolivar. No verified SmartHub host found (Jun 2026, swec.smarthub.coop returned 404). Manual upload until portal confirmed."
mo_tri_county,Tri-County Electric Cooperative,MO,in-progress,,https://www.tricountyelectric.org,"Electric cooperative serving parts of Adair, Schuyler, Scotland, Putnam, Sullivan, Macon counties, 6,300+ meters. Headquartered in Lancaster. No verified SmartHub host found (Jun 2026). Manual upload until portal confirmed."
springfield_cu,City Utilities of Springfield,MO,in-progress,,https://www.cityutilities.net,"Municipal electric utility serving Springfield, MO. Bespoke portal, adapter needs live login. Manual upload meanwhile."
columbia_wl,City of Columbia Water & Light,MO,in-progress,,https://www.como.gov/utilities,"Municipal electric utility serving Columbia, MO. Bespoke portal, adapter needs live login. Manual upload meanwhile."
independence_pl,Independence Power & Light,MO,in-progress,,https://www.indepmo.org/department/?fDD=7-0,"City-owned municipal utility serving Independence, MO. Bespoke portal, adapter needs live login. Manual upload meanwhile."
carthage_cwep,Carthage Water & Electric Plant,MO,in-progress,,https://www.cwep.com,"Municipal utility serving Carthage, MO, established 1898. Bespoke portal, adapter needs live login. Manual upload meanwhile."
sikeston_bmu,Sikeston Board of Municipal Utilities,MO,in-progress,,https://www.sikestonbmu.org,"Municipal utility serving Sikeston, MO, established 1931. Bespoke portal, adapter needs live login. Manual upload meanwhile."
poplar_bluff,Poplar Bluff Municipal Utilities,MO,in-progress,,https://www.pbutilities.com,"Municipal utility serving Poplar Bluff, MO, established 1917. Bespoke portal, adapter needs live login. Manual upload meanwhile."
hannibal_bpw,Hannibal Board of Public Works,MO,in-progress,,https://www.hannibalbpw.org,"Municipal utility serving Hannibal, MO. Bespoke portal, adapter needs live login. Manual upload meanwhile."
