code,label,state,scrape_status,smarthub_host,portal_url,notes
reading,Reading Municipal Light Department,MA,in-progress,,https://rmld.com,"Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Invoice Cloud portal. Adapter needs a live login. Manual PDF upload meanwhile."
rowley,Rowley Municipal Lighting Plant,MA,in-progress,,https://rowleylight.com,"Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Invoice Cloud portal. Adapter needs a live login. Manual PDF upload meanwhile."
russell,Russell Municipal Light & Power Department,MA,in-progress,,,Municipal utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until a login/portal is confirmed.
shrewsbury,Shrewsbury Electric & Cable Operations,MA,live,selco.smarthub.coop,https://selco.smarthub.coop,"Confirmed live SmartHub host via discovery sweep 2026-07-09. Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Municipal website but unclear if online billing. Manual PDF upload meanwhile."
south_hadley,South Hadley Electric Light Department,MA,in-progress,,https://southhadleyelectric.com,"Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Has website but portal status unclear. Manual PDF upload meanwhile."
sterling,Sterling Municipal Light Department,MA,live,energysterling.smarthub.coop,https://energysterling.smarthub.coop,"Confirmed live SmartHub host via discovery sweep 2026-07-09. Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Invoice Cloud portal. Adapter needs a live login. Manual PDF upload meanwhile."
taunton,Taunton Municipal Lighting Plant,MA,in-progress,,https://tmlp.com,"Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Has website but portal status unclear. Manual PDF upload meanwhile."
templeton,Templeton Municipal Lighting Plant,MA,in-progress,,https://templetonlight.com,"Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Invoice Cloud portal. Adapter needs a live login. Manual PDF upload meanwhile."
wakefield,Wakefield Municipal Gas & Light Department,MA,in-progress,,https://wmgld.com,"Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Invoice Cloud portal. Adapter needs a live login. Manual PDF upload meanwhile."
wellesley,Wellesley Municipal Light Plant,MA,in-progress,,https://wellesleylight.com,"Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Invoice Cloud portal. Adapter needs a live login. Manual PDF upload meanwhile."
west_boylston,West Boylston Municipal Lighting Plant,MA,live,wbmlp.smarthub.coop,https://wbmlp.smarthub.coop,"Confirmed live SmartHub host via discovery sweep 2026-07-09. Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Invoice Cloud portal. Adapter needs a live login. Manual PDF upload meanwhile."
westfield,Westfield Gas & Electric Light Department,MA,in-progress,,https://cityofwestfield.org/departments/wgeld,"Municipal utility, NOT on NISC SmartHub (probed Jun 2026). Municipal website but unclear if online billing. Manual PDF upload meanwhile."
