code,label,state,scrape_status,smarthub_host,portal_url,notes
blue_ridge,Blue Ridge Electric Cooperative,SC,in-progress,,,Electric cooperative. No SmartHub host found (probed blueridge/blueridgeec/blueridgeemc/blueridgeelectric Jun 2026). Manual PDF upload until a portal is confirmed.
edisto,Edisto Electric Cooperative,SC,in-progress,,,Electric cooperative. No SmartHub host found (probed edisto/edistoec/edistoemc Jun 2026). Manual PDF upload until a portal is confirmed.
fairfield,Fairfield Electric Cooperative,SC,in-progress,,,Electric cooperative. No SmartHub host found (probed fairfield/fairfieldec/fairfieldemc/fairfieldelectric Jun 2026). Manual PDF upload until a portal is confirmed.
horry,Horry Electric Cooperative,SC,in-progress,,,Electric cooperative. No SmartHub host found (probed horry/horryec/horryemc/horryelectric Jun 2026). Manual PDF upload until a portal is confirmed.
laurens,Laurens Electric Cooperative,SC,in-progress,,,Electric cooperative. No SmartHub host found (probed laurens/laurensec/laurensemc/laurenselectric Jun 2026). Manual PDF upload until a portal is confirmed.
little_river,Little River Electric Cooperative,SC,live,lreci.smarthub.coop,https://lreci.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Electric cooperative. No SmartHub host found (probed littleriver/littleriverec/littleriveremc Jun 2026). Manual PDF upload until a portal is confirmed.
marlboro,Marlboro Electric Cooperative,SC,live,mpd.smarthub.coop,https://mpd.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Electric cooperative. marlboro.smarthub.coop returns 404 (probed Jun 2026); tried marlboroec/marlboroemc with no success. Manual PDF upload until a portal is confirmed.
mid_carolina,Mid-Carolina Electric Cooperative,SC,live,mcecoop.smarthub.coop,https://mcecoop.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Electric cooperative. No SmartHub host found (probed midcarolina/midcarolinaec/midcarolinaemc Jun 2026). Manual PDF upload until a portal is confirmed.
newberry,Newberry Electric Cooperative,SC,in-progress,,,Electric cooperative. No SmartHub host found (probed newberry/newberryec/newberryelec Jun 2026). Manual PDF upload until a portal is confirmed.
york,York Electric Cooperative,SC,in-progress,,,Electric cooperative. No SmartHub host found (probed york/yorkec/yorkemc/yorkelectric Jun 2026). Manual PDF upload until a portal is confirmed.
duke_carolinas,Duke Energy Carolinas,SC,in-progress,,https://duke-energy.com,"Major investor-owned utility serving SC upstate and Charlotte metro area. Duke Energy bespoke portal — adapter needs a live login to reverse-engineer, like GMP. Manual PDF upload meanwhile."
duke_progress,Duke Energy Progress,SC,in-progress,,https://duke-energy.com,"Investor-owned utility serving eastern SC. Duke Energy bespoke portal — adapter needs a live login to reverse-engineer, like GMP. Manual PDF upload meanwhile."
dominion_sc,Dominion Energy South Carolina,SC,in-progress,,https://dominionenergy.com,"Major investor-owned utility (formerly SCE&G). Dominion bespoke portal — adapter needs a live login to reverse-engineer, like GMP. Manual PDF upload meanwhile."
lockhart,Lockhart Power Company,SC,in-progress,,,Small investor-owned utility. No public customer portal found (Jun 2026). Manual PDF upload until a portal is confirmed.
abbeville,City of Abbeville,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
bamberg,City of Bamberg,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
bennettsville,City of Bennettsville,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
camden,City of Camden,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
clinton,City of Clinton,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
due_west,City of Due West,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
easley,Easley Combined Utility System,SC,live,easleyutilities.smarthub.coop,https://easleyutilities.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
gaffney,Gaffney Board of Public Works,SC,live,gbpw.smarthub.coop,https://gbpw.smarthub.coop,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise. SmartHub host auto-discovered + siteName-verified ('Gaffney Board of Public Works') Jul 2026.
sc_georgetown,City of Georgetown,SC,manual,,,"Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise. Code prefixed sc_ to avoid collision with Georgetown, MA."
greer,City of Greer,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
sc_laurens,City of Laurens,SC,live,lcpw.smarthub.coop,https://lcpw.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise. Code prefixed sc_ to avoid collision with Laurens Electric Cooperative.
sc_newberry,City of Newberry,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise. Code prefixed sc_ to avoid collision with Newberry Electric Cooperative.
orangeburg,City of Orangeburg,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
prosperity,City of Prosperity,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
rock_hill,City of Rock Hill,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
seneca,City of Seneca,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
union,City of Union,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
westminster,City of Westminster,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
winnsboro,City of Winnsboro,SC,manual,,,Municipal electric utility. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
