code,label,state,scrape_status,smarthub_host,portal_url,notes
dakota,Dakota Electric Association,MN,live,dakotaelectric.smarthub.coop,https://dakotaelectric.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
east_central,East Central Energy,MN,live,ecemn.smarthub.coop,https://ecemn.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
federated,Federated Rural Electric Association,MN,live,frea.smarthub.coop,https://frea.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
freeborn_mower,Freeborn-Mower Electric Cooperative,MN,in-progress,,,Freeborn-Mower Electric Cooperative (Albert Lea). No unique SmartHub host found (Jun 2026). Manual upload until portal confirmed.
goodhue,Goodhue County Cooperative Electric Association,MN,live,gccea.smarthub.coop,https://gccea.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
itasca_mantrap,Itasca-Mantrap Cooperative Electrical Association,MN,live,itascamantrap.smarthub.coop,https://itascamantrap.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
kandiyohi,Kandiyohi Power Cooperative,MN,in-progress,,,Kandiyohi Power Cooperative (Spicer). No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
lake_country,Lake Country Power,MN,live,lakecountrypower.smarthub.coop,https://lakecountrypower.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
lake_region,Lake Region Electric Cooperative,MN,live,lakeregion.smarthub.coop,https://lakeregion.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
lyon_lincoln,Lyon-Lincoln Electric Cooperative,MN,live,llec.smarthub.coop,https://llec.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
mcleod,McLeod Cooperative Power Association,MN,in-progress,,,McLeod Cooperative (Glencoe). No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
meeker,Meeker Cooperative,MN,live,meeker.smarthub.coop,https://meeker.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
mienergy,MiEnergy Cooperative,MN,live,mienergy.smarthub.coop,https://mienergy.smarthub.coop,"NISC SmartHub portal — extension scrapes billing + usage. Merged Tri-County Electric + Hawkeye REC (2017), serves MN/IA. kWh unverified on a real generation meter; verify before trusting reports."
mille_lacs,Mille Lacs Energy Cooperative,MN,in-progress,,,Mille Lacs Energy Cooperative. SmartHub host mec.smarthub.coop already used by Mountain Electric (TN). No unique MN host found (Jun 2026). Manual PDF upload until portal confirmed.
mn_valley,Minnesota Valley Electric Cooperative,MN,in-progress,,,Minnesota Valley Electric Cooperative (Montevideo). SmartHub host mvec.smarthub.coop already used by Magoffin Valley Electric (KY). No unique MN host found (Jun 2026). Manual PDF upload until portal confirmed.
mn_valley_lp,Minnesota Valley Cooperative Light & Power Association,MN,in-progress,,,Minnesota Valley Cooperative Light & Power Association. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
nobles,Nobles Cooperative Electric,MN,live,noblesce.smarthub.coop,https://noblesce.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
north_itasca,North Itasca Electric Cooperative,MN,in-progress,,,North Itasca Electric Cooperative. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
north_star,North Star Electric Cooperative,MN,live,northstarelectric.smarthub.coop,https://northstarelectric.smarthub.coop,"NISC SmartHub portal — extension scrapes billing + usage. Serves Warroad to Orr area (5,600 members). kWh unverified on a real generation meter; verify before trusting reports."
peoples_energy,People's Energy Cooperative,MN,live,peoplesrec.smarthub.coop,https://peoplesrec.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
pkm,PKM Electric Cooperative,MN,live,pkmcoop.smarthub.coop,https://pkmcoop.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
red_lake,Red Lake Electric Cooperative,MN,live,redlakeelectric.smarthub.coop,https://redlakeelectric.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
red_river,Red River Valley Cooperative Power Association,MN,live,rrvcoop.smarthub.coop,https://rrvcoop.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
redwood,Redwood Electric Cooperative,MN,live,redwoodelectric.smarthub.coop,https://redwoodelectric.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
renville_sibley,Renville-Sibley Cooperative Power Association,MN,live,rscpa.smarthub.coop,https://rscpa.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
roseau,Roseau Electric Cooperative,MN,live,roseauelectric.smarthub.coop,https://roseauelectric.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
runestone,Runestone Electric Association,MN,live,runestoneelectric.smarthub.coop,https://runestoneelectric.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. Serves Douglas/Pope/Grant/Stevens/Stearns/Otter Tail/Todd counties. kWh unverified on a real generation meter; verify before trusting reports.
south_central,South Central Electric Association,MN,in-progress,,,South Central Electric Association. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
stearns,Stearns Electric Association,MN,live,stearnselectric.smarthub.coop,https://stearnselectric.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
steele_waseca,Steele-Waseca Cooperative Electric,MN,live,swce.smarthub.coop,https://swce.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
todd_wadena,Todd-Wadena Electric Cooperative,MN,live,toddwadena.smarthub.coop,https://toddwadena.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
traverse,Traverse Electric Cooperative,MN,live,traverseelectric.smarthub.coop,https://traverseelectric.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
wild_rice,Wild Rice Electric Cooperative,MN,live,wildriceelectric.smarthub.coop,https://wildriceelectric.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
wright_hennepin,Wright-Hennepin Cooperative Electric Association,MN,live,wrea.smarthub.coop,https://wrea.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
sioux_valley,Sioux Valley Energy,MN,live,siouxvalleyenergy.smarthub.coop,https://siouxvalleyenergy.smarthub.coop,"NISC SmartHub portal — extension scrapes billing + usage. Multi-state co-op headquartered in SD, serves portions of MN. kWh unverified on a real generation meter; verify before trusting reports."
mn_spring_grove,City of Spring Grove,MN,live,springgrove.smarthub.coop,https://springgrove.smarthub.coop,NISC SmartHub portal — extension scrapes billing + usage. Municipal utility. kWh unverified on a real generation meter; verify before trusting reports.
mn_austin,Austin Utilities,MN,in-progress,,https://www.austinutilities.com,"Municipal utility serving Austin MN (10K+ customers). Bespoke portal, not SmartHub. Manual upload until portal integration confirmed."
mn_brainerd,Brainerd Public Utilities,MN,in-progress,,https://brainerdpublicutilities.com,"Municipal utility serving Brainerd MN. Bespoke portal, not SmartHub. Manual upload until portal integration confirmed."
mn_chaska,Chaska Electric Department,MN,in-progress,,,Municipal utility serving Chaska MN (10K+ customers). No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_elk_river,Elk River Municipal Utilities,MN,in-progress,,,Municipal utility serving Elk River MN (10K+ customers). No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_moorhead,Moorhead Public Service,MN,in-progress,,https://www.moorheadpublicservice.com,"Municipal utility serving Moorhead MN (~44K population, 2nd largest municipal). Bespoke portal, not SmartHub. Manual upload until portal integration confirmed."
mn_owatonna,Owatonna Public Utilities,MN,in-progress,,https://www.opucworks.com,"Municipal utility serving Owatonna MN (10K+ customers). Bespoke portal, not SmartHub. Manual upload until portal integration confirmed."
mn_rochester,Rochester Public Utilities,MN,in-progress,,https://www.rpu.org,"Largest municipal utility in MN (~123K population). Bespoke portal, not SmartHub. Manual upload until portal integration confirmed."
mn_shakopee,Shakopee Public Utilities Commission,MN,in-progress,,https://www.spu.org,"Municipal utility serving Shakopee MN (10K+ customers). Bespoke portal, not SmartHub. Manual upload until portal integration confirmed."
mn_alexandria,ALP Utilities (Alexandria),MN,in-progress,,,Municipal utility serving Alexandria MN. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_anoka,City of Anoka,MN,in-progress,,,Municipal utility serving Anoka MN. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_detroit_lakes,Detroit Lakes Public Utilities,MN,in-progress,,,Municipal utility serving Detroit Lakes MN. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_hutchinson,Hutchinson Utilities Commission,MN,in-progress,,,Municipal utility serving Hutchinson MN. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_marshall,Marshall Municipal Utilities,MN,in-progress,,,Municipal utility serving Marshall MN. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_new_ulm,New Ulm Public Utilities,MN,in-progress,,,Municipal utility serving New Ulm MN. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_willmar,Willmar Municipal Utilities,MN,in-progress,,,Municipal utility serving Willmar MN. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
mn_worthington,Worthington Public Utilities,MN,in-progress,,,Municipal utility serving Worthington MN. No SmartHub host found (Jun 2026). Manual upload until portal confirmed.
