code,label,state,scrape_status,smarthub_host,portal_url,notes
cowlitz_pud,Cowlitz PUD,WA,live,cowlitzpud.smarthub.coop,https://cowlitzpud.smarthub.coop,NISC SmartHub portal (cowlitzpud.smarthub.coop verified Jun 2026) — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
skamania_pud,Skamania County PUD,WA,live,skamaniapud.smarthub.coop,https://skamaniapud.smarthub.coop,NISC SmartHub portal (skamaniapud.smarthub.coop verified Jun 2026) — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
clallam_pud,Clallam County PUD,WA,live,clallampud.smarthub.coop,https://clallampud.smarthub.coop,NISC SmartHub portal (clallampud.smarthub.coop verified Jun 2026) — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
elmhurst_mutual,Elmhurst Mutual Power & Light,WA,live,elmhurstmutual.smarthub.coop,https://elmhurstmutual.smarthub.coop,NISC SmartHub portal (elmhurstmutual.smarthub.coop verified Jun 2026) — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
opalco,OPALCO (Orcas Power & Light Cooperative),WA,live,opalco.smarthub.coop,https://opalco.smarthub.coop,NISC SmartHub portal (opalco.smarthub.coop verified Jun 2026) — San Juan Islands. Extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
grays_harbor_pud,Grays Harbor PUD,WA,live,ghpud.smarthub.coop,https://ghpud.smarthub.coop,NISC SmartHub portal (ghpud.smarthub.coop verified Jun 2026) — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
mason_pud_1,Mason County PUD 1,WA,live,masonpud1.smarthub.coop,https://masonpud1.smarthub.coop,NISC SmartHub portal (masonpud1.smarthub.coop verified Jun 2026) — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
mason_pud_3,Mason County PUD 3,WA,live,masonpud3.smarthub.coop,https://masonpud3.smarthub.coop,NISC SmartHub portal (masonpud3.smarthub.coop verified Jun 2026) — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
franklin_pud,Franklin PUD,WA,live,franklinpud.smarthub.coop,https://franklinpud.smarthub.coop,NISC SmartHub portal (franklinpud.smarthub.coop verified Jun 2026) — extension scrapes billing + usage. kWh unverified on a real generation meter; verify before trusting reports.
chelan_pud,Chelan County PUD,WA,in-progress,,https://www.chelanpud.org,"Large public utility district. Chelan PUD portal — bespoke, NOT on SmartHub. Adapter needs a live login. Manual upload meanwhile."
grant_pud,Grant County PUD,WA,in-progress,,https://www.grantpud.org,"Large public utility district. Grant PUD portal — bespoke, NOT on SmartHub. Adapter needs a live login. Manual upload meanwhile."
lewis_pud,Lewis County PUD,WA,live,lcpud.smarthub.coop,https://lcpud.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Public utility district serving Lewis County. Portal NOT on SmartHub. Adapter needs a live login. Manual upload meanwhile.
pend_oreille_pud,Pend Oreille PUD,WA,live,popud.smarthub.coop,https://popud.smarthub.coop,Public utility district serving Pend Oreille County. Portal NOT on SmartHub. Adapter needs a live login. Manual upload meanwhile. SmartHub host auto-discovered + siteName-verified ('Pend Oreille PUD') Jul 2026.
kitsap_pud,Kitsap Public Utility District,WA,in-progress,,https://www.kpud.org,Public utility district serving Kitsap County. Portal NOT on SmartHub. Adapter needs a live login. Manual upload meanwhile.
jefferson_pud,Jefferson County PUD,WA,live,jeffpud.smarthub.coop,https://jeffpud.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Public utility district serving Jefferson County. Portal NOT on SmartHub. Adapter needs a live login. Manual upload meanwhile.
wahkiakum_pud,Wahkiakum PUD,WA,in-progress,,https://www.wahkiakumpud.org,Public utility district serving Wahkiakum County. Portal NOT on SmartHub. Adapter needs a live login. Manual upload meanwhile.
ferry_pud,Ferry County PUD,WA,in-progress,,,Public utility district serving Ferry County. No public portal found (Jun 2026). Manual upload until portal confirmed.
peninsula_light,Peninsula Light Company,WA,live,penlight.smarthub.coop,https://penlight.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Member-owned cooperative. Portal exists but NOT on NISC SmartHub (peninsula.smarthub.coop returns 404). Adapter needs a live login. Manual upload meanwhile.
modern_electric,Modern Electric Water Company,WA,in-progress,,https://www.modernelectricwater.com,Member-owned cooperative. Portal NOT on NISC SmartHub. Adapter needs a live login. Manual upload meanwhile.
parkland_light,Parkland Light & Water,WA,in-progress,,,Utility district. No SmartHub host or customer portal found (Jun 2026). Manual upload until portal confirmed.
ohop_mutual,Ohop Mutual Light Company,WA,live,ohopmutual.smarthub.coop,https://ohopmutual.smarthub.coop,Mutual light company. No SmartHub host or customer portal found (Jun 2026). Manual upload until portal confirmed. SmartHub host auto-discovered + siteName-verified ('Ohop Mutual Light Company') Jul 2026.
vera_water_power,Vera Water & Power,WA,in-progress,,,Irrigation district with electric service. No SmartHub host or customer portal found (Jun 2026). Manual upload until portal confirmed.
richland_energy,City of Richland Energy Services,WA,in-progress,,https://www.ci.richland.wa.us,"Municipal utility serving Richland. City portal — bespoke, adapter needs a live login. Manual upload meanwhile."
ellensburg,City of Ellensburg,WA,in-progress,,,Municipal utility serving Ellensburg. No SmartHub host or customer portal found (Jun 2026). Manual upload until portal confirmed.
centralia,City of Centralia Light Department,WA,in-progress,,,Municipal utility serving Centralia. No SmartHub host or customer portal found (Jun 2026). Manual upload until portal confirmed.
