code,label,state,scrape_status,smarthub_host,portal_url,notes
hcelectric,Hill County Electric Cooperative,MT,live,hcelectric.smarthub.coop,https://hcelectric.smarthub.coop,"NISC SmartHub portal (hcelectric.smarthub.coop, confirmed Jun 2026). Serves Hill County area; based in Havre. kWh unverified on a real generation meter; verify before trusting reports."
lincoln,Lincoln Electric Cooperative,MT,live,lincolnelectric.smarthub.coop,https://lincolnelectric.smarthub.coop,"NISC SmartHub portal (lincolnelectric.smarthub.coop, confirmed Jun 2026). Serves portions of Lincoln and Flathead counties in northwest Montana; based in Eureka. kWh unverified on a real generation meter; verify before trusting reports."
lyrec,Lower Yellowstone Rural Electric Cooperative,MT,in-progress,,https://www.lyrec.com/,"Serves all or part of Dawson, Richland, Roosevelt counties (MT) and McKenzie, Williams counties (ND); based in Sidney. No distinct SmartHub host found (Jun 2026) — lyrec.smarthub.coop belongs to Lyon REC in Iowa. Manual PDF upload meanwhile."
mariasriver,Marias River Electric Cooperative,MT,live,mariasriverec.smarthub.coop,https://mariasriverec.smarthub.coop,"NISC SmartHub portal (mariasriverec.smarthub.coop, confirmed Jun 2026). Serves Toole, Liberty, Pondera counties; serves Shelby, Sunburst, Kevin, Sweet Grass; based in Shelby. kWh unverified on a real generation meter; verify before trusting reports."
mccone,McCone Electric Cooperative,MT,live,mcconeelectric.smarthub.coop,https://mcconeelectric.smarthub.coop,"NISC SmartHub portal (mcconeelectric.smarthub.coop, confirmed Jun 2026). Large service area covering 14,400 square miles; serves all or portions of McCone, Dawson, Garfield, Richland, Prairie, Rosebud, Custer, Petroleum, Roosevelt counties; based in Circle. kWh unverified on a real generation meter; verify before trusting reports."
myec,Mid-Yellowstone Electric Cooperative,MT,live,myec.smarthub.coop,https://myec.smarthub.coop,"NISC SmartHub portal (myec.smarthub.coop, confirmed Jun 2026). Serves all or part of Big Horn, Custer, Rosebud, Treasure counties; serves Forsyth, Hysham, Rosebud; based in Hysham. kWh unverified on a real generation meter; verify before trusting reports."
nli,Northern Lights Inc.,MT,live,nli.smarthub.coop,https://nli.smarthub.coop,"NISC SmartHub portal (nli.smarthub.coop, confirmed Jun 2026). Multi-state cooperative serving northern Idaho, western Montana, northeast Washington; established 1935. kWh unverified on a real generation meter; verify before trusting reports."
norval,NorVal Electric Cooperative,MT,live,norval.smarthub.coop,https://norval.smarthub.coop,"NISC SmartHub portal (norval.smarthub.coop, confirmed Jun 2026). Serves Valley, Roosevelt, Daniels, Phillips, McCone counties; based in Glasgow. Created 2009 from merger of Northern Electric (Opheim) and Valley Electric (Glasgow). kWh unverified on a real generation meter; verify before trusting reports."
ravalli,Ravalli Electric Cooperative,MT,live,ravallielectric.smarthub.coop,https://ravallielectric.smarthub.coop,"NISC SmartHub portal (ravallielectric.smarthub.coop, confirmed Jun 2026). Montana's first electric co-op (incorporated 1936); serves Ravalli and Granite counties; office in Victor. kWh unverified on a real generation meter; verify before trusting reports."
sheridan,Sheridan Electric Cooperative,MT,live,sheridanelectric.smarthub.coop,https://sheridanelectric.smarthub.coop,"NISC SmartHub portal (sheridanelectric.smarthub.coop, confirmed Jun 2026). Serves Sheridan County area (MT and ND); based in Medicine Lake. kWh unverified on a real generation meter; verify before trusting reports."
mt_seco,Southeast Electric Cooperative,MT,live,seecoop.smarthub.coop,https://seecoop.smarthub.coop,"NISC SmartHub portal (seecoop.smarthub.coop, confirmed Jun 2026). Serves southeastern corner of Montana plus small portions of SD and WY; parts of Carter, Custer, Fallon, Powder River counties (MT), Harding County (SD), Crook County (WY); based in Ekalaka. kWh unverified on a real generation meter; verify before trusting reports."
sunriver,Sun River Electric Cooperative,MT,live,sunriverec.smarthub.coop,https://sunriverec.smarthub.coop,"NISC SmartHub portal (sunriverec.smarthub.coop, confirmed Jun 2026). Serves parts of Cascade, Chouteau, Judith Basin, Lewis & Clark, Liberty counties; 6 districts; based in Fairfield. kWh unverified on a real generation meter; verify before trusting reports."
tongueriver,Tongue River Electric Cooperative,MT,live,tongueriverelectric.smarthub.coop,https://tongueriverelectric.smarthub.coop,"NISC SmartHub portal (tongueriverelectric.smarthub.coop, confirmed Jun 2026). Serves southeastern Montana; serves Miles City, Lame Deer, Colstrip, Ashland areas; based in Ashland. kWh unverified on a real generation meter; verify before trusting reports."
yvec,Yellowstone Valley Electric Cooperative,MT,live,yvec.smarthub.coop,https://yvec.smarthub.coop,"NISC SmartHub portal (yvec.smarthub.coop, confirmed Jun 2026). Large cooperative serving ~30,000 members in south-central Montana; based in Huntley (near Billings). kWh unverified on a real generation meter; verify before trusting reports."
mvp,Mission Valley Power,MT,live,missionvalleypower.smarthub.coop,https://missionvalleypower.smarthub.coop,"NISC SmartHub portal (missionvalleypower.smarthub.coop, confirmed Jun 2026). Federal utility operated by Confederated Salish and Kootenai Tribes; serves Flathead Indian Reservation and areas in Flathead, Lake, Missoula, Sanders counties; ~21,701 meters; based in Pablo. kWh unverified on a real generation meter; verify before trusting reports."
missoula,Missoula Electric Cooperative,MT,live,meccoop.smarthub.coop,https://meccoop.smarthub.coop,Cooperative serving Missoula area. No SmartHub host found (Jun 2026); portal exists at missoulaelectric.com but appears to be bespoke. Adapter needs live login. Manual PDF upload meanwhile. SmartHub host auto-discovered + siteName-verified ('Missoula Electric Cooperative') Jul 2026.
park,Park Electric Cooperative,MT,in-progress,,https://www.parkelectric.coop/,"Large cooperative serving ~6,934 customers in parts of Park, Gallatin, Sweet Grass, Meagher counties; serves Bozeman, Livingston, Big Timber areas; based in Livingston. No SmartHub host found (Jun 2026); portal at parkelectric.coop exists. Adapter needs live login. Manual PDF upload meanwhile."
vigilante,Vigilante Electric Cooperative,MT,live,veccoop.smarthub.coop,https://veccoop.smarthub.coop,Confirmed live SmartHub host via discovery sweep 2026-07-09. Central Montana cooperative. No SmartHub host or customer portal found (Jun 2026). Manual PDF upload until confirmed otherwise.
troy,Troy Power & Light,MT,manual,,,Municipal utility serving City of Troy. No customer portal found (Jun 2026). Manual PDF upload.
